size_bytes,price,rating_count_tot,rating_count_ver,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,user_rating_label
151153664,0.0,9635,0,0.0,1000,2,5,37,5,1,1,0
802975744,2.99,1159,660,3.5,114,0,7,37,5,0,1,0
138166272,0.0,933,121,4.5,980,2,11,37,5,11,1,0
137282560,0.0,46384,3041,4.5,210,2,7,38,5,7,1,0
1814528,0.99,0,0,0.0,312,2,9,38,2,2,1,1
131605504,0.0,0,0,0.0,924,2,1,37,4,1,1,1
105910272,1.99,3,3,5.0,114,2,7,40,5,10,0,0
77717504,0.0,0,0,0.0,981,1,18,37,0,2,1,1
146343936,0.0,6079,357,4.5,940,2,7,37,5,12,1,0
78735360,0.0,45320,7896,4.5,1267,2,14,37,3,1,1,0
52578304,0.99,247,165,5.0,98,2,7,38,4,1,1,0
393954304,0.0,87898,8763,5.0,1056,2,7,43,5,18,1,0
370935808,3.99,2833,611,5.0,300,3,7,38,5,11,1,0
545665024,0.0,629,193,4.5,204,2,7,37,5,1,1,0
53106688,0.0,44,38,2.5,31,2,4,38,0,1,1,2
37310464,2.99,18107,18107,4.5,29,0,7,43,5,1,1,0
312962048,2.99,10132,2143,4.5,126,3,7,38,5,11,1,0
2245948416,0.0,29918,1401,4.5,746,0,7,39,5,12,1,0
54643712,0.0,4429,432,4.5,454,2,4,37,5,13,1,0
10219520,1.99,106,100,4.5,115,2,7,38,4,1,1,0
94069760,0.0,6624,12,4.5,916,0,7,40,5,1,1,0
29444096,0.0,485,34,2.0,1468,1,9,37,3,1,1,0
491360256,2.99,300,32,4.0,45,3,7,38,5,1,1,0
185079808,0.0,78,0,0.0,1027,2,22,37,3,22,1,0
94068736,0.0,222,16,5.0,788,2,8,37,5,14,1,0
395749376,0.99,36,4,4.0,262,2,7,37,5,1,1,0
420882432,1.99,10,10,2.0,30,2,7,37,5,1,1,2
103986176,0.0,28361,681,4.5,407,2,7,40,5,6,1,0
267043840,9.99,166,11,3.5,118,0,7,24,5,1,1,0
211459072,4.99,2074,32,4.5,146,2,7,40,5,11,1,0
555175936,6.99,71,71,4.5,30,3,7,24,5,3,1,0
555134976,2.99,17,17,4.0,30,3,7,38,0,3,1,0
147761152,0.99,3939,5,4.0,386,0,7,37,5,1,1,0
18336768,0.0,0,0,0.0,660,2,3,37,5,2,1,1
148776960,0.0,10871,37,4.0,386,0,7,37,5,1,1,0
92841984,0.0,768,32,1.5,829,2,5,37,5,1,1,2
126418944,0.99,171,44,4.0,230,2,7,38,5,1,1,0
18669568,0.0,0,0,0.0,45,2,7,38,5,2,1,1
97043456,1.99,513,28,4.0,862,2,7,38,5,11,1,0
112056320,2.99,1858,346,4.5,234,2,3,39,5,18,1,0
78435328,0.0,3018,141,1.5,623,2,11,37,3,2,1,2
34856960,0.99,1,1,5.0,130,3,7,38,4,2,1,0
21561344,0.99,52,52,1.0,695,2,7,43,0,1,1,1
171243520,0.0,3220,35,4.5,300,2,7,37,5,3,1,0
99231744,1.99,91,23,4.5,960,2,14,37,5,13,1,0
8593408,0.99,1,1,3.0,62,2,4,38,2,1,1,2
17748992,0.99,0,0,0.0,255,2,21,37,4,2,1,1
106881024,0.99,837,837,4.5,29,3,7,43,5,1,1,0
127668224,0.99,2781,2499,4.0,114,3,7,43,5,1,1,0
320951296,0.0,313,34,4.0,34,2,7,38,5,1,1,0
100124672,0.0,5693,476,4.0,1221,0,4,37,5,1,1,2
156360704,0.99,327,327,4.5,29,3,7,40,5,1,1,0
157344768,0.0,23910,7,3.5,762,3,7,38,5,20,1,0
554023936,2.99,14,0,0.0,649,2,3,24,5,1,1,2
122186752,0.0,7,0,0.0,1456,2,20,37,1,4,1,1
186679296,0.0,7646,46,4.0,1588,1,7,38,5,1,1,0
101302272,0.0,168,2,4.5,345,2,7,38,5,11,1,0
16304128,0.0,0,0,0.0,860,0,21,40,5,2,1,1
45465600,0.0,53,2,1.0,1375,2,1,37,5,11,1,2
85620736,0.0,0,0,0.0,1184,2,17,37,0,2,1,1
75785216,0.0,115,0,0.0,1116,2,8,37,4,17,1,0
131406848,0.0,50,0,0.0,830,2,3,37,5,1,1,0
485908480,0.0,84,0,0.0,1188,0,7,40,5,1,1,2
2634030080,2.99,863,211,3.5,757,2,7,37,5,1,1,0
72448000,4.99,424,20,4.5,301,3,7,40,5,8,1,0
74174464,0.0,5834,131,4.5,629,3,7,38,5,8,1,0
187652096,0.0,3629,46,4.5,765,0,7,38,5,7,1,0
20352000,0.0,0,0,0.0,967,2,9,38,0,2,1,1
1084654592,4.99,1394,439,4.0,381,2,7,37,4,8,1,0
63974400,59.99,100,4,4.5,1368,2,1,37,5,12,1,0
9056256,0.99,3,3,1.5,30,0,4,38,0,1,1,1
68760576,0.0,228,190,2.5,985,2,4,37,5,1,1,2
118829056,4.99,259,3,4.0,698,3,7,40,0,1,1,0
191596544,0.0,247,0,0.0,655,2,7,24,5,12,1,0
107995136,1.99,106,4,4.0,454,3,7,37,5,3,1,0
83590144,1.99,181,25,3.5,1000,2,7,40,5,10,1,0
48007168,0.0,895,1,1.0,1055,2,17,37,0,1,1,2
24176640,0.0,94,7,1.0,395,2,8,37,5,5,1,2
16631808,4.99,249,3,3.5,314,2,14,37,1,15,1,0
318803968,0.0,0,0,0.0,352,2,7,40,5,1,1,1
8497152,0.99,0,0,0.0,544,2,14,37,0,2,1,1
103760896,0.0,110,9,4.0,882,0,7,40,5,9,1,0
6208512,3.99,820,26,4.5,317,2,21,37,5,2,1,0
212642816,0.0,1238,36,4.0,1078,1,7,37,5,1,1,0
39852032,0.99,0,0,0.0,234,2,8,38,0,1,1,1
177752064,0.0,5,0,0.0,67,2,7,40,5,2,1,2
27722752,0.99,1333,372,4.5,114,3,7,38,5,1,1,0
72011776,0.0,131,16,2.0,350,1,19,37,4,1,1,2
104709120,0.0,89,13,3.5,232,1,7,37,0,1,1,0
171291648,3.99,481,2,2.5,234,2,7,38,5,1,1,0
2414573568,4.99,1250,141,4.5,405,0,7,33,5,1,1,0
104480768,0.99,263,231,4.5,114,3,7,43,5,1,1,0
466039808,2.99,205,3,3.0,381,2,7,38,4,1,1,0
38242304,0.0,0,0,0.0,1086,1,7,37,0,1,1,1
106823680,0.99,71,71,4.5,114,1,4,38,0,1,1,0
70754304,0.0,1147,1147,4.5,80,0,7,39,5,1,1,0
24551424,0.0,2018,106,3.0,345,2,7,38,3,1,1,0
180995072,0.0,122,6,4.5,648,2,7,37,5,1,1,0
150040576,0.0,1170,0,0.0,388,2,7,38,5,1,1,0
1738707968,0.0,114475,1265,4.5,187,1,7,39,5,13,1,0
150786048,0.0,4276,4,2.5,335,0,7,38,5,16,1,0
26204160,0.0,0,0,0.0,696,1,18,37,0,2,1,1
52049920,0.99,7863,99,4.0,318,2,21,37,0,12,1,0
2386132992,0.0,2793,71,4.5,179,2,7,37,5,6,1,0
121899008,0.0,3896,251,5.0,1059,0,14,37,0,11,1,0
203396096,0.0,9006,216,5.0,1016,2,17,37,5,1,1,0
138006528,0.99,476,476,4.0,29,3,7,40,5,1,1,0
1176809472,6.99,243,243,4.5,230,3,7,24,5,11,1,0
403729408,0.99,18,4,3.0,134,2,7,37,4,5,1,0
97912832,24.99,498,29,5.0,819,2,15,37,5,7,1,0
80953344,0.99,258,172,4.0,62,2,7,38,5,16,1,0
42460160,0.0,0,0,0.0,475,2,4,40,3,2,1,1
135152640,2.99,442,42,5.0,1312,2,14,37,0,19,1,0
96060416,0.0,0,0,0.0,1198,0,13,37,5,1,1,1
112683008,0.0,494,0,0.0,538,1,7,40,5,1,1,0
205928448,1.99,445,294,4.0,329,2,3,40,4,20,1,0
261428224,0.0,853,176,4.0,230,2,3,40,4,15,1,0
111419392,0.0,397,52,4.0,1154,2,8,37,0,10,1,0
10961920,0.0,6683,6051,4.5,405,3,3,37,5,1,1,0
128664576,4.99,7824,458,4.5,352,3,7,38,5,19,1,0
1595742208,4.99,57,8,4.0,368,0,7,40,5,1,1,0
85582848,0.0,631,44,1.5,888,2,14,37,0,22,1,1
147526656,2.99,1461,79,5.0,708,0,7,37,5,1,1,0
383136768,0.0,91,30,2.5,490,3,7,26,5,1,1,2
92751872,1.99,3542,38,4.5,301,0,7,40,5,10,1,0
28614656,0.0,16674,3641,4.5,118,2,7,40,5,1,1,0
98627584,1.99,88,50,3.5,33,0,14,37,0,1,1,0
120344576,0.0,104502,20813,4.0,234,2,7,40,4,1,1,0
163222528,0.0,6570,152,4.5,765,2,7,38,5,1,1,0
36737024,0.0,0,0,0.0,114,2,7,40,4,1,1,1
10363904,0.0,0,0,0.0,126,1,4,38,3,1,1,1
71397376,1.99,2582,568,5.0,1279,2,14,37,5,11,1,0
116492288,0.0,5362,796,4.0,865,3,7,40,4,4,1,0
99465216,0.0,14744,2178,4.5,152,2,14,37,5,13,1,0
244306944,0.0,14592,1085,4.5,345,2,7,40,5,18,1,0
18546688,0.0,3694,3041,5.0,799,2,14,37,0,1,1,0
57243648,2.99,1536,9,3.5,791,2,9,37,0,11,1,0
185139200,0.0,32807,178,4.5,718,2,15,37,5,58,1,0
19456000,1.99,42,26,4.0,78,3,7,43,5,1,1,0
73953280,19.99,36,7,2.5,234,2,11,25,3,1,1,0
1637367808,14.99,0,0,0.0,30,0,7,40,0,1,0,1
223045632,0.99,919,12,5.0,383,2,7,37,4,8,1,0
111026176,0.0,22,6,4.5,647,2,7,38,5,2,1,0
64729088,0.0,849,61,4.0,345,2,14,38,5,14,1,0
8663040,4.99,284,275,3.5,114,2,4,38,0,1,1,0
243789824,0.0,403,66,3.5,1079,2,7,37,5,1,1,0
1881128960,2.99,346,346,4.0,114,1,7,38,4,1,1,0
168207360,0.0,550,2,3.5,1079,1,8,37,5,3,1,0
183342080,0.0,20911,142,4.5,692,3,7,38,5,13,1,0
22730752,0.0,1246,9,4.0,319,0,11,37,3,1,1,0
169523200,0.0,107,102,3.5,610,2,7,37,5,1,1,0
38349824,2.99,703,39,5.0,316,0,7,38,4,11,1,0
56961024,0.0,16,0,0.0,1194,1,21,38,0,1,1,0
33991680,4.99,32,2,5.0,246,2,15,37,5,4,1,0
485670912,1.99,38,17,4.0,609,2,3,26,5,1,1,0
45358080,1.99,643,133,4.5,405,2,15,37,5,1,1,0
60797952,0.0,0,0,0.0,1292,2,13,37,0,0,1,1
107235328,0.0,1035,6,4.5,1043,2,14,37,0,15,1,0
21727232,0.0,2816,37,3.5,1555,2,7,37,4,1,1,0
122327040,0.99,323,323,4.5,29,3,7,43,5,1,1,0
57066496,0.0,0,0,0.0,300,2,7,38,0,1,1,1
175461376,0.0,751,16,4.0,1209,2,7,40,5,1,1,2
310361088,0.0,334,24,4.5,346,2,7,37,5,11,1,0
373496832,0.0,8,0,0.0,1000,1,7,38,5,1,1,0
153575424,2.99,138,99,4.5,230,0,7,38,4,1,1,0
11715584,0.99,1754,684,4.0,454,2,14,40,5,1,1,0
36985856,0.0,1533,17,4.0,120,2,7,38,5,11,1,0
127147008,0.0,12,1,2.0,44,0,7,40,5,0,1,0
1126400,0.99,52,2,5.0,114,2,7,37,4,1,1,0
17254400,0.0,1588,40,3.5,862,1,4,38,1,1,1,0
1591455744,6.99,90,15,3.5,45,3,7,24,5,4,1,0
126493696,0.99,67,1,1.0,515,2,5,37,0,1,1,0
140282880,0.0,17,0,0.0,620,0,7,40,5,1,1,0
3767296,2.99,424,2,4.5,395,1,15,37,2,2,1,1
66228224,0.0,33282,286,4.5,975,2,7,37,5,14,1,0
113618944,0.0,3242,765,4.5,308,2,7,40,5,1,1,0
81897472,0.0,234,17,4.5,70,3,7,37,5,1,1,0
20520960,1.99,51,43,3.5,298,0,4,40,2,1,1,0
120219648,0.0,13345,2788,5.0,863,1,2,37,5,1,1,0
43565056,1.99,2272,2150,4.5,31,2,7,40,5,13,1,0
33284096,0.99,2114,178,4.5,126,2,7,38,5,6,1,0
249597952,0.0,48694,7168,4.5,345,2,7,40,5,1,1,0
14761984,0.0,5660,1036,4.5,130,2,7,38,5,2,1,0
83817472,0.0,20147,381,4.5,976,0,7,37,5,1,1,0
1350787072,0.0,20906,433,4.5,863,3,7,38,5,15,1,0
16435200,2.99,12,0,0.0,815,2,8,37,0,4,1,1
93304832,0.0,22792,1563,3.5,497,2,22,37,5,31,1,0
169730048,0.0,91,91,3.0,31,3,7,38,5,1,1,2
47482880,2.99,253,140,5.0,115,0,7,38,5,1,1,0
76611584,0.99,959,150,5.0,100,2,7,40,5,1,1,0
55131136,7.99,39,0,0.0,354,2,15,37,5,13,1,0
104660992,2.99,539,166,4.5,298,2,7,38,4,5,1,0
306997248,0.0,251,59,4.0,609,0,4,37,0,1,1,0
270143488,0.0,947,172,4.5,115,2,7,38,5,15,1,0
1114858496,4.99,308,117,3.5,115,3,7,37,5,1,1,0
38133760,0.0,635,136,4.5,92,2,7,40,4,1,1,0
51909632,0.0,105,6,5.0,876,2,20,37,0,15,1,0
193829888,0.0,658,1,5.0,502,2,4,37,5,1,1,2
16826368,0.0,17694,72,4.0,579,1,18,37,2,1,1,0
116910080,0.0,88,26,2.5,346,3,7,37,5,1,1,2
402404352,0.0,4333,512,3.0,275,2,7,37,5,7,1,0
1731159040,19.99,627,47,5.0,118,0,7,40,5,2,1,0
2441955328,4.99,6097,190,5.0,765,2,7,37,5,11,1,0
33554432,1.99,0,0,0.0,1356,2,8,37,5,1,1,1
137094144,0.0,25834,115,4.5,950,0,7,38,5,12,1,0
89194496,0.0,951,53,3.0,62,3,21,37,0,1,1,0
62336000,0.0,1434,14,3.0,1139,2,9,37,0,9,1,2
136425472,3.99,162,162,4.5,30,0,7,38,5,2,1,0
89405440,0.0,0,0,0.0,1552,2,3,38,5,5,1,1
125079552,0.0,74,0,0.0,935,2,7,38,5,5,1,0
24799232,0.0,136,11,1.0,774,2,4,37,5,1,1,1
9934848,0.0,2476,6,4.5,765,3,9,40,2,1,1,0
170082304,0.99,482,482,4.5,29,3,7,40,5,1,1,0
118566912,0.0,343,3,3.0,794,0,4,25,5,1,1,0
460804096,2.99,114,42,4.5,118,2,7,38,5,21,1,0
18604032,5.99,2,2,5.0,31,3,4,38,0,0,1,0
190766080,2.99,95,38,4.0,231,3,7,40,5,8,1,0
85696512,3.99,39,39,4.0,30,0,7,38,5,2,1,0
170371072,0.0,28900,7165,4.5,1093,2,7,38,5,1,1,0
319692800,0.0,2636,11,4.0,771,3,7,37,5,11,1,0
142512128,0.0,60360,6551,4.5,314,2,7,38,5,1,1,0
95862784,0.99,250,56,4.0,230,0,7,43,5,1,1,0
97374208,0.0,230,85,4.0,230,2,7,40,5,12,1,0
98574336,0.99,3746,793,5.0,230,2,7,37,5,1,1,0
783700992,0.0,9287,41,4.5,48,0,7,37,5,1,1,0
14828544,2.99,5969,41,4.0,919,2,7,37,5,1,1,0
73926656,0.0,2830,1201,5.0,118,3,7,38,5,1,1,0
240062464,0.0,3366,476,4.5,153,3,7,40,5,1,1,0
10053632,0.0,0,0,0.0,381,2,7,38,0,3,1,1
110213120,0.0,1664,49,4.5,211,0,7,38,4,31,1,0
115761152,0.0,707,111,3.5,1137,2,7,43,5,7,1,0
31550464,1.99,167,55,4.5,345,2,11,38,3,1,1,0
102760448,1.99,714,679,4.5,234,2,7,37,4,8,1,0
69615616,0.0,94,9,3.5,647,2,3,40,5,5,1,0
100126720,3.99,135,76,4.5,346,0,7,40,5,4,1,0
57446400,3.99,4913,57,4.5,890,0,22,37,5,1,1,0
55532544,0.0,8,0,0.0,242,3,7,38,0,2,1,0
87120896,2.99,21,9,2.5,45,2,0,38,5,2,1,2
251610112,0.0,439,4,3.5,403,0,7,38,5,10,1,0
173849600,0.0,20911,1110,4.5,435,2,7,38,5,1,1,0
719419392,0.99,40,3,5.0,80,3,7,37,5,1,1,0
18935808,0.99,19,13,4.0,78,2,14,43,5,5,1,0
761856,0.99,15,5,3.0,31,2,15,38,0,1,1,0
208705536,4.99,48,4,3.5,230,3,7,37,5,10,1,0
107164672,0.0,14123,91,4.5,410,2,7,38,5,11,1,0
160215040,0.0,88742,1145,5.0,690,2,14,37,5,75,1,0
50743296,0.0,0,0,0.0,234,2,7,38,3,3,1,1
140515328,0.0,147,40,4.0,765,2,7,37,5,1,1,0
16692224,0.0,875,12,4.5,345,2,7,37,5,1,1,0
121370624,0.0,944,24,4.0,345,3,7,38,5,1,1,0
123353088,0.99,380,12,5.0,382,1,7,38,1,1,1,0
150988800,0.0,14505,12,5.0,270,2,7,37,5,11,1,0
450259968,4.99,118,43,4.0,45,3,7,40,5,1,1,0
55441408,0.0,27,2,5.0,828,2,7,38,0,5,1,0
100392960,0.0,80058,444,5.0,303,2,7,37,0,1,1,0
28156928,0.0,439,89,3.0,489,1,4,37,0,1,1,2
221495296,0.0,16948,26,4.5,636,2,7,37,5,22,1,0
51837952,0.0,0,0,0.0,1118,2,5,37,0,3,1,1
66332672,3.99,2279,229,4.5,695,2,15,37,0,26,1,0
112745472,0.0,129,86,4.5,45,2,7,37,5,1,1,0
110811136,0.0,806,46,4.5,349,2,7,38,5,1,1,0
123984896,0.0,1976,132,4.5,471,2,7,37,5,11,1,0
175003648,1.99,5508,730,4.5,234,3,7,38,5,1,1,0
200281088,3.99,43,15,4.5,67,2,7,37,5,1,1,0
18051072,5.99,0,0,0.0,497,2,1,37,1,2,1,1
256222208,0.0,1627,60,5.0,231,2,7,38,5,11,1,0
190360576,0.0,150,16,5.0,231,2,11,37,5,1,1,0
47905792,0.0,0,0,0.0,765,1,13,37,0,2,1,1
94220288,0.0,20,20,1.5,29,2,7,40,5,1,1,1
88667136,0.0,247,48,4.5,902,2,19,37,5,1,1,0
168889344,0.0,0,0,0.0,748,0,7,40,1,2,1,1
250080256,0.0,19776,105,4.5,398,3,7,40,5,17,1,0
58332160,0.0,914,0,0.0,776,2,7,38,5,3,1,0
58019840,3.99,336,272,4.5,115,2,3,43,4,5,1,0
91650048,0.0,1601,502,4.5,981,2,8,37,5,13,1,0
1614744576,0.0,430,41,4.5,300,3,7,37,5,7,1,0
19547136,0.0,0,0,0.0,246,2,7,38,0,7,1,1
1215169536,4.99,452,211,4.5,130,3,7,38,5,1,1,0
142140416,1.99,560,80,4.5,609,2,7,40,5,1,1,0
150025216,0.0,2102,460,3.0,765,2,7,37,5,1,1,2
13816832,2.99,0,0,0.0,246,2,8,40,1,5,1,1
188807168,2.99,1872,30,5.0,697,2,14,37,5,12,1,0
87649280,6.99,1032,132,3.0,349,2,21,38,0,1,1,0
101882880,0.0,1538,17,4.5,872,0,18,37,4,34,1,0
52610048,0.99,0,0,0.0,610,1,11,40,0,2,1,1
38805504,0.0,199,199,4.0,30,3,7,43,3,16,0,0
77583360,0.0,23,4,4.0,1007,2,17,37,0,1,1,0
12034048,0.0,4903,497,4.5,177,2,7,40,3,1,1,0
95298560,29.99,338,97,4.5,70,2,11,24,5,31,1,0
113778688,2.99,399,349,5.0,230,2,7,40,5,1,1,0
42187776,0.99,813,96,4.5,961,2,15,37,5,9,1,0
102996992,0.0,1,1,1.0,292,2,18,38,5,1,1,1
30010368,2.99,14,0,0.0,316,2,7,37,5,5,1,2
729790464,0.0,1498,166,4.5,143,3,7,38,4,1,1,0
55869440,0.0,1253,17,2.5,1078,0,7,37,4,25,1,0
133889024,0.0,3116,147,5.0,482,3,17,37,5,1,1,0
13437952,0.0,213,9,3.0,609,2,2,37,0,1,1,0
136356864,0.0,1,1,5.0,78,2,7,38,5,4,1,0
142196736,0.0,7969,97,4.5,766,3,7,38,5,8,1,0
114266112,2.99,335,185,4.5,230,0,7,40,5,1,1,0
549847040,0.0,1,1,1.0,62,3,7,38,0,1,1,1
441390080,0.0,9,0,0.0,1536,2,3,38,5,1,1,0
9355264,0.0,12616,2397,4.5,254,2,14,37,0,27,1,0
114073600,2.99,117,1,4.0,794,0,7,37,5,1,1,0
420385792,0.0,40446,246,4.5,1147,2,7,37,5,1,1,0
60604416,9.99,228,107,2.5,874,2,21,38,4,7,1,2
30650368,1.99,917,158,5.0,430,2,7,37,5,9,1,0
161444864,0.99,135,1,5.0,216,2,7,38,5,1,1,0
52166656,0.0,0,0,0.0,67,2,7,40,5,4,1,1
95245312,0.0,0,0,0.0,961,2,7,38,5,1,1,1
148738048,0.0,108,108,3.5,383,3,7,38,5,8,1,0
98312192,0.0,1,1,5.0,432,3,7,40,5,2,1,0
120110080,0.0,2528,80,4.5,416,2,15,37,5,1,1,0
105525248,6.99,130,7,4.0,890,2,14,37,5,10,1,0
243791872,0.0,599,180,4.5,213,3,7,38,5,8,1,0
190799872,0.0,5697,684,4.5,439,2,7,37,5,7,1,0
29434880,0.0,325,20,3.5,146,2,7,40,2,1,1,0
120923136,0.0,249,0,0.0,649,2,7,37,3,12,1,0
71931904,0.0,36414,32,4.5,254,3,7,40,5,1,1,0
408956928,4.99,3035,159,4.5,413,0,7,40,5,1,1,0
335666176,0.0,1944,13,3.5,701,2,7,37,5,12,1,0
150372352,0.0,737,8,4.0,1044,0,7,38,5,12,1,0
170766336,0.99,1892,1574,4.5,31,3,7,40,5,1,1,0
306733056,0.0,3248,217,4.5,647,2,7,38,5,13,1,0
40808448,3.99,184,4,5.0,105,3,7,40,3,1,1,0
151109632,0.0,16116,151,4.5,1211,1,7,38,5,12,1,0
66277376,0.0,6,3,5.0,695,0,10,37,0,1,1,0
160539648,0.99,978,117,4.5,314,0,7,37,5,10,1,0
117735424,0.0,41,12,4.0,67,2,7,38,5,1,1,0
790288384,0.0,3634,14,4.0,17,1,7,37,5,12,1,0
478513152,0.0,694,213,4.5,298,2,7,38,5,14,1,0
600293376,2.99,80,22,4.5,345,2,4,40,5,8,1,0
65225728,0.0,5655,375,4.5,707,2,7,37,5,1,1,0
84405248,1.99,553,452,4.0,70,2,7,40,4,1,1,0
966435840,3.99,148,54,4.5,455,2,7,43,5,1,1,0
89121792,0.0,4919,12,4.5,307,3,7,37,4,1,1,0
28518400,0.0,320,68,3.5,862,3,11,37,3,1,1,0
207793152,3.99,431,46,4.5,41,3,7,37,5,1,1,0
21928960,14.99,27,3,3.5,660,2,11,38,3,4,1,0
93091840,1.99,253,5,2.0,788,1,21,37,5,2,1,1
574139392,0.0,21016,1124,4.5,766,1,7,37,5,1,1,0
21389312,0.99,2318,397,4.5,888,2,7,40,5,12,1,0
119513088,0.0,2232,1066,4.5,98,2,7,40,5,1,1,0
18927616,0.0,2496,2374,4.5,300,2,11,38,5,31,1,0
454002688,0.99,18,18,2.5,30,3,7,37,5,1,1,2
130527232,2.99,444,4,2.5,654,2,7,38,5,3,1,0
178203648,4.99,85,81,4.5,231,2,3,38,5,1,1,0
1165103104,0.0,3960,90,4.0,352,0,7,37,5,15,1,0
41041920,0.0,7477,18,2.0,748,1,4,37,5,1,1,2
1176644608,4.99,6431,166,5.0,662,3,7,37,5,10,1,0
119345152,2.99,31,7,3.5,230,2,3,38,5,1,1,0
291126272,0.0,785,52,4.0,477,3,7,37,5,1,1,0
445100032,4.99,88,12,4.0,118,3,7,25,5,12,1,2
230836224,0.0,115,20,4.5,47,1,7,37,5,1,1,0
87481344,0.0,5645,1563,4.5,346,2,7,40,5,9,1,0
518226944,3.99,169,46,4.0,430,0,7,40,5,1,1,0
175301632,2.99,13,3,2.5,725,2,3,38,5,11,1,0
26438656,0.0,18821,96,5.0,727,2,7,37,4,1,1,0
105950208,3.99,719,145,4.0,77,2,7,40,5,1,1,0
3115008,0.0,0,0,0.0,381,2,21,38,0,2,1,1
13418496,19.99,651,88,4.0,31,2,15,37,5,1,1,0
433222656,0.0,9,0,0.0,298,2,7,40,4,1,1,2
91374592,1.99,97,5,5.0,888,2,14,37,5,1,1,0
320819200,0.0,0,0,0.0,251,0,7,38,0,2,1,1
199975936,0.0,6,1,2.0,787,2,3,24,4,2,1,0
98314240,0.0,968,106,4.5,695,2,7,38,5,1,1,0
103305216,0.0,4371,1081,4.5,725,2,7,38,5,1,1,0
236545024,2.99,1580,66,4.5,39,0,7,37,5,11,1,0
155984896,0.0,149,14,4.0,298,3,7,37,5,10,1,0
108550144,0.0,6062,17,4.0,152,2,18,37,3,34,1,0
25895936,0.0,32020,192,4.0,454,2,7,38,2,1,1,0
98941952,0.0,2091,40,4.0,381,2,7,38,5,11,1,0
63872000,0.0,555,105,4.5,647,0,11,37,0,1,1,0
168663040,2.99,447,116,1.5,897,2,7,38,5,1,1,2
46342144,0.0,520,8,2.0,389,2,9,37,5,1,1,0
115112960,0.0,3987,72,5.0,968,2,14,37,0,13,1,0
86094848,0.0,11,0,0.0,1284,0,17,38,4,2,1,0
70504448,0.0,29475,170,4.5,1207,2,7,43,5,1,1,0
47722496,2.99,9876,3392,4.5,298,0,7,43,4,1,1,0
39950336,0.0,4547,1582,4.5,130,2,3,37,4,3,1,0
173882368,0.0,0,0,0.0,126,2,7,25,5,1,1,1
185982976,0.0,435,435,4.5,29,2,7,40,5,11,1,0
28471296,2.99,22,14,2.0,648,2,8,37,0,5,1,2
646467584,3.99,31,31,5.0,29,0,7,40,5,1,1,0
161083392,0.0,7486,26,4.0,819,2,7,37,5,6,1,0
52018176,0.0,173,1,5.0,316,2,7,37,1,11,1,0
14903296,0.99,34,34,4.5,29,2,15,38,0,2,1,0
171659264,0.99,1554,1386,4.5,638,3,7,38,5,11,1,0
88300544,0.0,109,12,4.5,105,0,7,38,5,1,1,0
590045184,4.99,17,6,4.0,381,0,7,39,5,11,1,0
48201728,0.0,2069,46,4.5,787,1,14,37,0,1,1,0
8335360,1.99,34,8,4.0,114,2,14,37,5,1,1,0
133572608,0.0,18037,924,4.5,354,2,7,38,5,1,1,0
117985280,0.0,9517,119,4.5,799,0,7,37,5,17,1,0
92557312,0.0,12,0,0.0,1003,1,0,37,5,1,1,0
53944320,0.0,0,0,0.0,30,3,7,38,0,1,1,1
1017208832,4.99,515,267,5.0,70,0,7,24,5,1,1,0
35436544,0.0,0,0,0.0,85,1,19,40,3,1,1,1
223821824,0.0,19,0,0.0,1492,3,7,40,5,2,1,1
176520192,0.99,116,72,5.0,62,2,7,40,5,12,1,0
12980224,0.0,1,1,3.0,114,3,4,38,0,2,1,2
39276544,1.99,116,116,4.5,30,0,7,43,5,16,1,0
131524608,0.0,11,0,0.0,1035,0,7,38,5,0,1,0
600387584,0.0,7429,761,5.0,469,3,7,37,5,13,1,0
265324544,1.99,1410,615,4.5,234,3,7,38,5,1,1,0
141687808,0.0,28216,1508,4.5,455,2,7,38,5,8,1,0
5000192,2.99,0,0,0.0,67,2,3,38,5,1,1,1
61336576,0.0,60,20,4.0,230,2,7,40,5,1,1,0
293900288,4.99,329,2,5.0,1000,2,4,40,5,3,1,2
64018432,0.0,315,30,4.5,1064,1,21,37,0,1,1,0
134340608,9.99,306,21,5.0,251,2,11,24,5,8,1,0
53278720,0.0,1773,70,4.5,1174,2,7,37,3,11,1,0
39937024,0.0,0,0,0.0,28,2,6,38,4,2,1,1
672897024,0.0,265,12,4.5,146,2,7,40,5,5,1,0
113533952,8.99,153,8,4.5,314,2,11,37,5,13,1,0
26830848,0.0,0,0,0.0,145,2,8,38,0,1,1,1
62683136,0.0,539,28,4.5,105,2,7,37,5,1,1,0
316589056,0.0,392,2,5.0,234,2,0,37,5,12,1,0
395485184,0.0,76,30,3.0,841,3,7,37,5,1,1,0
32713728,0.0,83,26,3.5,1347,2,21,37,0,2,1,2
351164416,0.0,1938,74,4.0,320,0,7,37,5,6,1,0
2864631808,12.99,0,0,0.0,31,0,7,40,1,1,1,1
530618368,4.99,2277,23,4.5,388,3,7,38,5,1,1,0
79404032,0.99,1886,57,5.0,1457,3,7,37,3,1,1,0
18182144,0.0,493,25,3.0,454,2,7,40,5,1,1,0
29333504,0.0,18,0,0.0,1032,1,4,40,0,1,1,0
